layer_type,model,sm_count,sm_ratio,total_sm,seq_len,batch_size,kernel_name,n_kernels_captured,grid_size,n_waves,last_wave_blocks,wave_efficiency_pct,sm_util_per_sm_pct,achieved_occupancy_pct,analytical_n_blocks,analytical_n_waves,analytical_wave_eff_pct,analytical_last_wave_blocks,analytical_wasted_sm_pct,error,_block_size_parsed,_grid_size_parsed,block_size_raw,gpu__time_duration.sum,gpu__time_duration.sum.unit,grid_size_raw,kernel_duration_ns,kernel_id,kernel_time_ns,ncu_stdout,sm__cycles_active.sum,sm__cycles_active.sum.unit,sm__cycles_elapsed.sum,sm__cycles_elapsed.sum.unit,smsp__warps_active.sum,smsp__warps_active.sum.unit,stderr,warps_active
attn,zamba2,108,1.0,108,8192,1,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",18,2048,19,104,99.80506822612085,93.94529613599587,11.738519092177134,1024,10,94.81481481481482,52,5.185185185185182,,256,2048,"(256, 1, 1)",6472544,ns,"(64, 1, 32)",6472544.0,17,,,925440267,cycle,985084198,cycle,7400594986,warp,,7400594986.0
attn,zamba2,108,1.0,108,8192,4,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",18,8192,76,92,99.80506822612085,98.36729392287981,12.291034108072946,4096,38,99.80506822612085,100,0.19493177387914784,,256,8192,"(256, 1, 1)",28266400,ns,"(64, 4, 32)",28266400.0,10,,,3693411782,cycle,3754715246,cycle,29535573219,warp,,29535573219.0
attn,zamba2,108,1.0,108,8192,16,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",19,32768,304,44,99.80506822612085,99.5512606780338,12.438842334457505,16384,152,99.80506822612085,76,0.19493177387914784,,256,32768,"(256, 1, 1)",98021120,ns,"(64, 16, 32)",98021120.0,11,,,14773919244,cycle,14840514468,cycle,118143244563,warp,,118143244563.0
attn,zamba2,108,1.0,108,8192,32,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",29,65536,607,88,99.96949173225944,99.75294443179472,12.46286805009478,32768,304,99.80506822612085,44,0.19493177387914784,,256,65536,"(256, 1, 1)",197301408,ns,"(64, 32, 32)",197301408.0,16,,,29572520592,cycle,29645762098,cycle,236461581614,warp,,236461581614.0
attn,zamba2,108,1.0,108,8192,64,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",43,131072,1214,68,99.96949173225944,99.85322923521707,12.47539959714022,65536,607,99.96949173225944,88,0.030508267740558814,,256,131072,"(256, 1, 1)",392462464,ns,"(64, 64, 32)",392462464.0,30,,,59143966411,cycle,59230900056,cycle,472914653886,warp,,472914653886.0
attn,zamba2,108,1.0,108,16384,1,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",18,4096,38,100,99.80506822612085,96.98487635084382,12.120661858190655,2048,19,99.80506822612085,104,0.19493177387914784,,256,4096,"(256, 1, 1)",30020256,ns,"(128, 1, 32)",30020256.0,14,,,3629433205,cycle,3742267188,cycle,29029603308,warp,,29029603308.0
attn,zamba2,108,1.0,108,16384,4,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",18,16384,152,76,99.80506822612085,99.21401503150639,12.39924481758748,8192,76,99.80506822612085,92,0.19493177387914784,,256,16384,"(256, 1, 1)",97063456,ns,"(128, 4, 32)",97063456.0,15,,,14504449851,cycle,14619355790,cycle,116012141770,warp,,116012141770.0
attn,zamba2,108,1.0,108,16384,16,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",29,65536,607,88,99.96949173225944,99.78328208530182,12.469725075374294,32768,304,99.80506822612085,44,0.19493177387914784,,256,65536,"(256, 1, 1)",389853952,ns,"(128, 16, 32)",389853952.0,25,,,58040523417,cycle,58166580818,cycle,464205613680,warp,,464205613680.0
attn,zamba2,108,1.0,108,16384,32,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",43,131072,1214,68,99.96949173225944,99.88007049064804,12.481820240829851,65536,607,99.96949173225944,88,0.030508267740558814,,256,131072,"(256, 1, 1)",781123456,ns,"(128, 32, 32)",781123456.0,30,,,116079915214,cycle,116219296446,cycle,928402154723,warp,,928402154723.0
attn,zamba2,108,1.0,108,16384,64,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",71,262144,2428,28,99.96949173225944,99.92806018793556,12.487817810503946,131072,1214,99.96949173225944,68,0.030508267740558814,,256,262144,"(256, 1, 1)",1581903520,ns,"(128, 64, 32)",1581903520.0,62,,,232154764944,cycle,232321896880,cycle,1856763853842,warp,,1856763853842.0
attn,zamba2,108,1.0,108,32768,1,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",18,8192,76,92,99.80506822612085,98.60169297660988,12.323951520431956,4096,38,99.80506822612085,100,0.19493177387914784,,256,8192,"(256, 1, 1)",116494656,ns,"(256, 1, 32)",116494656.0,6,,,14325346337,cycle,14528499364,cycle,114591053969,warp,,114591053969.0
attn,zamba2,108,1.0,108,32768,4,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",19,32768,304,44,99.80506822612085,99.63700879544535,12.45331839515663,16384,152,99.80506822612085,76,0.19493177387914784,,256,32768,"(256, 1, 1)",430718304,ns,"(256, 4, 32)",430718304.0,6,,,57270481599,cycle,57479125770,cycle,458115746745,warp,,458115746745.0
attn,zamba2,108,1.0,108,32768,16,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",43,131072,1214,68,99.96949173225944,99.90024747768055,12.485915316816659,65536,607,99.96949173225944,88,0.030508267740558814,,256,131072,"(256, 1, 1)",1608697056,ns,"(256, 16, 32)",1608697056.0,35,,,229104948593,cycle,229333714758,cycle,1832602458726,warp,,1832602458726.0
attn,zamba2,108,1.0,108,32768,32,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<256, 128, 64, 8, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<256, 128, 64, 8, cutlass::bfloat16_t>>, 0, 1, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)",71,262144,2428,28,99.96949173225944,99.94413641256422,12.491400603682319,131072,1214,99.96949173225944,68,0.030508267740558814,,256,262144,"(256, 1, 1)",3255699488,ns,"(256, 32, 32)",3255699488.0,67,,,458194869146,cycle,458450976308,cycle,3665084673416,warp,,3665084673416.0
,,108,1.0,108,32768,64,,,,,,,,,262144,2428,99.96949173225944,28,0.030508267740558814,ncu exit code 1,,,,,,,,,,"==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 1014121 (/apps/applications/Miniconda/25.11.1/envs/pytorch_2.9.1_cuda13/bin/python3.14)
==PROF== Disconnected from process 1014121
==ERROR== The application returned an error code (1).
""ID"",""Process ID"",""Process Name"",""Host Name"",""Kernel Name"",""Context"",""Stream"",""Block Size"",""Grid Size"",""Device"",""CC"",""Section Name"",""Metric Name"",""Metric Unit"",""Metric Value""
""0"",""1014121"",""python3.14"",""127.0.0.1"",""void unnamed>::distribution_elementwise_grid_stride_kernel<float, 4, void normal_and_transform<BFloat16, float, CUDAGeneratorImpl *, void normal_kernel<CUDAGeneratorImpl *>(const TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() lambda() (instance 4)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void unnamed>::distribution_nullary_kernel<BFl",,,,,,,"/apps/applications/Miniconda/25.11.1/envs/pytorch_2.9.1_cuda13/lib/python3.14/site-packages/torch/cuda/__init__.py:63: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Traceback (most recent call last):
  File ""/scratch/ehmoon/whlee/prefill-layer-alloc/stage1_sm_scaling/../src/profiling/_ncu_target.py"", line 190, in <module>
    main()
    ~~~~^^
  File ""/scratch/ehmoon/whlee/prefill-layer-alloc/stage1_sm_scaling/../src/profiling/_ncu_target.py"", line 97, in main
    kv_cache = torch.randn(
        args.batch_size, total_kv_len, 2, n_kv_heads, head_dim,
        device=""cuda"", dtype=dtype
    )
torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 56.00 GiB. GPU 0 has a total capacity of 79.25 GiB of which 50.69 GiB is free. Including non-PyTorch memory, this process has 28.55 GiB ",
